,timestamp,strike_price,put_symbol,put_delta,put_gamma,put_theta,put_vega,put_implied_vol,put_open,put_high,put_low,put_close,put_vw,put_volume,call_symbol,call_delta,call_gamma,call_theta,call_vega,call_implied_vol,call_open,call_high,call_low,call_close,call_vw,call_volume,underlying_price,distance_from_price
25,2023-10-18,433.0,O:SPY231019P00433000,-0.8726107870018194,0.08833425329530192,1.5677410289179114,5.65288142034218,0.08713251942078457,1.78,4.28,1.3,2.84,2.1685,77577,O:SPY231019C00433000,0.3021894022946983,0.06782115276523129,30.245405180562564,9.453635526958003,0.18978995634633583,2.93,3.63,0.63,0.97,1.8354,92569,430.21,2.7900000000000205
26,2023-10-18,427.0,O:SPY231019P00427000,-0.2150786625892378,0.069278554482028,1.1469763562530804,7.920236427588985,0.15566065984293126,0.38,1.1,0.26,0.52,0.5747,23491,O:SPY231019C00427000,0.7007493718216194,0.05451455534371675,55.94527742075429,9.412035524226482,0.23507726116310626,7.7,8.21,3.5,4.52,4.8418,1331,430.21,3.2099999999999795
27,2023-10-18,434.0,O:SPY231019P00434000,-0.9958726717483966,0.008731898692366312,0.7531697892523788,0.3301964551803448,0.05148767211879534,2.12,5.1,1.64,3.6,2.5174,49830,O:SPY231019C00434000,0.23374747473522928,0.060847138333285054,24.789804978460772,8.303482194578955,0.185805959478977,2.43,2.99,0.43,0.66,1.5653,81644,430.21,3.7900000000000205
28,2023-10-18,426.0,O:SPY231019P00426000,-0.15820190725779515,0.05578065073703844,0.8866746036983804,6.545274296309829,0.15976579823407466,0.31,0.83,0.2,0.36,0.4273,26710,O:SPY231019C00426000,0.7538549612468352,0.049600204673147935,54.445158259062836,8.540861282669104,0.23445404947837759,8.53,8.54,4.2,5.25,5.1154,611,430.21,4.2099999999999795
29,2023-10-18,435.0,O:SPY231019P00435000,-0.858910258635418,0.051677506887107316,4.9666215033323855,6.063813402251393,0.15976579823407466,2.6,5.96,2.03,4.35,3.1446,16196,O:SPY231019C00435000,0.17164071047082102,0.05188990371409168,19.13080662537241,6.9002061500066745,0.18105842559340568,1.9,2.39,0.27,0.42,1.1409,104106,430.21,4.7900000000000205
30,2023-10-19,426.0,O:SPY231020P00426000,-0.4629620627390711,0.06631674780842921,5.014793663423538,10.67039470722788,0.22297814828255622,0.7,2.81,0.33,2.14,1.2469,87340,O:SPY231020C00426000,0.5505701670603338,0.09390152335043739,31.01446476073295,10.630398610229278,0.15688519139457568,5.75,6.73,1.87,1.95,2.665,25988,426.43,0.4300000000000068
31,2023-10-19,427.0,O:SPY231020P00427000,-0.5290483754232288,0.06561885224447961,5.880977312441451,10.688191702517111,0.22572551104550434,0.92,3.0,0.43,2.67,1.4753,133527,O:SPY231020C00427000,0.4563867797803298,0.09362380895819189,28.762501425643954,10.652510115905736,0.15767784998516512,4.92,6.26,1.4,1.46,2.2765,38124,426.43,0.5699999999999932
32,2023-10-19,425.0,O:SPY231020P00425000,-0.3776722173817735,0.07660386934659433,2.812066116740838,10.20877688394643,0.18468347831670828,0.54,1.76,0.25,1.31,1.0274,150151,O:SPY231020C00425000,0.6488015407604611,0.09225520865082239,30.86301507799306,9.962220171681055,0.14964778061283404,6.65,8.0,2.41,2.47,3.7247,12971,426.43,1.4300000000000068
33,2023-10-19,428.0,O:SPY231020P00428000,-0.5933326141375431,0.06366449533334995,6.673249777253693,10.421983436023137,0.22686009930079482,1.17,3.36,0.21,3.25,1.7067,140801,O:SPY231020C00428000,0.3639434135571325,0.08937839077105322,25.151118943289653,10.087174459601288,0.15640190591551245,4.2,5.02,1.01,1.04,1.9504,64759,426.43,1.5699999999999932
34,2023-10-19,424.0,O:SPY231020P00424000,-0.33390315971575624,0.0609145552621017,3.586295616082141,9.773803745158599,0.22235534655218753,0.42,1.37,0.19,1.33,0.8225,68264,O:SPY231020C00424000,0.7410981227089751,0.08242117105690215,30.726451310320353,8.694254082913593,0.1461835779067396,7.45,7.9,3.09,3.13,4.2589,5478,426.43,2.430000000000007
35,2023-10-19,429.0,O:SPY231020P00429000,-0.6534381464956572,0.05985672876507124,7.535210996994111,9.913850977301891,0.2295273528393907,1.47,4.02,0.71,3.91,1.9867,110817,O:SPY231020C00429000,0.27775666792442233,0.08044201689918484,20.976027298686898,9.007242443675587,0.1551722086193081,3.47,4.59,0.7,0.71,1.852,74894,426.43,2.569999999999993
36,2023-10-19,423.0,O:SPY231020P00423000,-0.27446558778898356,0.05596478849357118,2.927962573284082,8.954690242069756,0.22173831384555948,0.31,1.06,0.14,1.02,0.5775,42566,O:SPY231020C00423000,0.8184986350301754,0.06765944759509014,30.334095605395632,7.085539502283754,0.14512743379829632,8.39,9.3,3.76,3.9,5.0966,4215,426.43,3.430000000000007
37,2023-10-19,430.0,O:SPY231020P00430000,-0.7037197143212885,0.05405473627217832,8.739306481002231,9.28698130333778,0.23809257854204605,1.86,4.8,0.95,4.68,2.4528,190634,O:SPY231020C00430000,0.20083158530057743,0.06821185474924574,16.4070532833588,7.539262713856356,0.1531701220741101,2.85,3.84,0.46,0.46,1.7071,149732,426.43,3.569999999999993
38,2023-10-19,422.0,O:SPY231020P00422000,-0.21721290075345384,0.050184832162190496,2.238237795304435,7.8956668746744,0.21803257342662705,0.23,0.8,0.11,0.75,0.5009,43176,O:SPY231020C00422000,0.9233443536582324,0.04517261339988697,25.652399286375847,3.8663061218480475,0.11861129849096164,9.3,10.3,4.56,4.6,6.4049,984,426.43,4.430000000000007
39,2023-10-19,431.0,O:SPY231020P00431000,-0.749155013805778,0.04849175879982335,9.813186988836774,8.55157359414158,0.24438983677375334,2.28,5.55,1.3,5.49,2.6091,83142,O:SPY231020C00431000,0.13940797615327605,0.05411709572631591,12.40474066621082,5.961779560493663,0.15266745726020253,2.32,3.15,0.29,0.29,1.4891,130106,426.43,4.569999999999993
40,2023-10-20,421.0,O:SPY231023P00421000,-0.4778655257245596,0.07113713063302904,4.587110741918189,10.568630258146554,0.21104098178352418,1.02,2.25,0.89,2.1,1.61,65969,O:SPY231023C00421000,0.5250514487484683,0.08316772868156304,36.22237823568036,10.564050556771264,0.1804347024286409,5.8,6.25,2.0,2.05,2.8998,15180,421.19,0.18999999999999773
41,2023-10-20,422.0,O:SPY231023P00422000,-0.5491363743666582,0.07098242516114282,5.241020847095802,10.504537888219296,0.21021831775861993,1.34,2.7,1.1,2.61,2.0097,99448,O:SPY231023C00422000,0.44171518103993035,0.08282337676778867,33.50538058344466,10.471758335080276,0.1796019782097569,5.29,5.55,1.53,1.56,2.6914,42765,421.19,0.8100000000000023
42,2023-10-20,420.0,O:SPY231023P00420000,-0.4076378955703199,0.06908778807884942,3.9331234764433125,10.299965469841696,0.2117770615235267,0.85,1.85,0.71,1.66,1.2681,106068,O:SPY231023C00420000,0.6076433184864038,0.08062494329710104,37.533725593547295,10.197236737867694,0.17966253265098606,6.71,7.31,2.56,2.6,3.8727,9168,421.19,1.1899999999999977
43,2023-10-20,423.0,O:SPY231023P00423000,-0.6187383725942088,0.06832435469003886,5.919824585249255,10.112556980251508,0.21024703549472248,1.62,3.2,1.35,3.2,2.3643,123780,O:SPY231023C00423000,0.3613711599442928,0.07839184019600112,30.332180242644547,9.939242501123646,0.18010545432926722,4.55,4.91,1.12,1.16,2.3747,88194,421.19,1.8100000000000023
44,2023-10-20,419.0,O:SPY231023P00419000,-0.3391690011681801,0.0655436585309914,3.2283575361401033,9.712654159615061,0.21049979804164548,0.68,1.51,0.57,1.27,1.0067,33148,O:SPY231023C00419000,0.6851354204730342,0.07424013406255829,38.25903799777756,9.42359691036086,0.18031107035239896,7.63,7.69,3.21,3.24,4.437,1354,421.19,2.1899999999999977
45,2023-10-20,424.0,O:SPY231023P00424000,-0.6860911412034361,0.06414642916452098,6.467807250531298,9.411337656292247,0.2084122812655847,1.91,3.85,1.63,3.84,2.696,75480,O:SPY231023C00424000,0.283374037869914,0.07207638699420857,25.53630370623833,8.983179956029007,0.17704412880796083,3.91,4.2,0.79,0.82,2.0897,89125,421.19,2.8100000000000023
46,2023-10-20,418.0,O:SPY231023P00418000,-0.2780792145404943,0.05941206814058497,2.701580041963712,8.901601816501616,0.2128324924175531,0.59,1.21,0.44,0.98,0.8025,32656,O:SPY231023C00418000,0.7640347962010805,0.0669177373508928,36.22892044494593,8.171926800112256,0.17347130976372452,8.62,8.62,3.89,3.91,5.2295,1195,421.19,3.1899999999999977
47,2023-10-20,425.0,O:SPY231023P00425000,-0.7425784688650988,0.05724429086497127,7.288928093582193,8.561926648200973,0.2124632208164382,2.27,4.61,1.97,4.6,3.0106,58846,O:SPY231023C00425000,0.21317039376939106,0.06278094258468496,20.634534467291715,7.714067159739483,0.17454202951670186,3.3,3.55,0.53,0.55,1.6794,82496,421.19,3.8100000000000023
48,2023-10-20,417.0,O:SPY231023P00417000,-0.21991583406714815,0.052788941387166895,2.10445706007572,7.854371198646075,0.21135518531282493,0.46,0.96,0.33,0.72,0.6267,27019,O:SPY231023C00417000,0.8256140383031,0.05578761322964338,35.3822541728254,6.8241705801316765,0.17376268974000963,9.68,9.68,4.69,4.7,5.5623,475,421.19,4.189999999999998
49,2023-10-20,426.0,O:SPY231023P00426000,-0.8020476634384548,0.05065163495869061,7.505988487400968,7.382158927814645,0.20703051392409744,2.7,5.48,2.38,5.34,3.4141,23609,O:SPY231023C00426000,0.15564931687127637,0.05176282901867509,16.341421033717175,6.33983004569135,0.17398189205544667,2.72,2.94,0.34,0.36,1.3509,69278,421.19,4.810000000000002
50,2023-10-23,420.0,O:SPY231024P00420000,-0.4394659946917263,0.10731399372563784,1.8387552629094106,10.444704327984951,0.13873657268906442,2.53,3.6,0.57,1.21,1.4243,102040,O:SPY231024C00420000,0.5407497137099884,0.0697521411428461,47.04332374910759,10.511409750327585,0.21481004755460997,2.19,5.02,1.53,2.55,2.6798,46969,420.46,0.45999999999997954
51,2023-10-23,421.0,O:SPY231024P00421000,-0.5512881574931566,0.11533379314726562,2.0245583353358647,10.47913917058726,0.12951503923715807,3.04,4.28,0.79,1.61,1.7405,84731,O:SPY231024C00421000,0.4693108222846935,0.07279898161935291,42.21131978450616,10.535300692940574,0.2062874466340925,1.73,4.2,1.19,1.96,2.1978,64950,420.46,0.5400000000000205
52,2023-10-23,419.0,O:SPY231024P00419000,-0.34296575018014086,0.09506630080731204,1.5813872014218484,9.737006098524324,0.14599904525078117,2.07,3.04,0.43,0.89,1.296,62912,O:SPY231024C00419000,0.6044579583886811,0.0642253672442495,52.01584236290738,10.202261767442142,0.22643368530598768,2.73,5.81,1.95,3.24,2.9472,14512,420.46,1.4599999999999795
53,2023-10-23,422.0,O:SPY231024P00422000,-0.6787011080843529,0.11526036673417724,2.0696917466759057,9.487886817986407,0.11733853646500132,3.64,5.0,1.04,2.1,2.0163,94694,O:SPY231024C00422000,0.3938902253827942,0.07290459117672045,36.98283125768437,10.190578194508861,0.19924852527356338,1.33,3.5,0.9,1.45,1.9778,76990,420.46,1.5400000000000205
54,2023-10-23,418.0,O:SPY231024P00418000,-0.2615101353244994,0.08085494329161602,1.3007599203414628,8.616935804097084,0.1519138776780382,1.65,2.52,0.31,0.64,1.0954,71551,O:SPY231024C00418000,0.6558182682231946,0.056770855560117905,58.66101052008507,9.749976836570932,0.2448100899648171,3.3,6.76,2.43,4.05,3.3285,7159,420.46,2.4599999999999795
55,2023-10-23,423.0,O:SPY231024P00423000,-0.8313124714290214,0.0989523881877064,1.7473195560665378,6.669240394606487,0.09607297970531799,4.28,5.66,1.36,2.68,2.3236,51600,O:SPY231024C00423000,0.3198702975207206,0.06923474799322271,31.909707188365,9.470251639621178,0.19497932929230802,0.99,2.82,0.68,1.04,1.6049,115263,420.46,2.5400000000000205
56,2023-10-23,417.0,O:SPY231024P00417000,-0.19243653277340533,0.06642241569695953,0.9996628489982329,7.2438800074705405,0.1554560936145603,1.31,2.05,0.22,0.44,0.8304,38612,O:SPY231024C00417000,0.70849231502274,0.05219427029520959,59.10797566434596,9.088443931419405,0.2482091977426579,3.79,7.35,2.96,4.77,4.0879,2219,420.46,3.4599999999999795
57,2023-10-23,424.0,O:SPY231024P00424000,-0.9976869731388506,0.005955183621876758,0.6139757646232304,0.1915966117664144,0.04586103338598612,5.02,6.46,1.75,3.33,2.4838,35246,O:SPY231024C00424000,0.2447165912100367,0.06363073507505292,25.11359942841267,8.321231020908659,0.18641111662534762,0.74,2.21,0.48,0.7,1.2867,67718,420.46,3.5400000000000205
58,2023-10-23,416.0,O:SPY231024P00416000,-0.14195166415998062,0.05246430054615708,0.7957506554277876,5.950894629806644,0.16168492966750317,1.01,1.65,0.15,0.31,0.6425,31970,O:SPY231024C00416000,0.7351862798620623,0.04443439700685304,69.41982062432658,8.672378692430588,0.27820831863680395,4.85,7.55,3.67,5.74,4.9204,705,420.46,4.4599999999999795
59,2023-10-23,425.0,O:SPY231024P00425000,-0.8484670678954306,0.05481479854110731,4.902591120715261,6.217505749175606,0.16168492966750317,5.76,7.32,2.22,4.0,3.5308,9096,O:SPY231024C00425000,0.18222575250445722,0.054451222863718396,19.92760003475954,7.003769102079442,0.18334765140937856,0.51,1.68,0.33,0.46,0.9067,69056,420.46,4.5400000000000205
60,2023-10-24,424.0,O:SPY231025P00424000,-0.5276403582831878,0.10291841569242328,2.4312734592595113,10.620683397782022,0.1449060425654827,2.86,4.0,1.02,1.69,2.1876,61377,O:SPY231025C00424000,0.47656330735418884,0.08925281520107547,31.553705204395484,10.627869598106546,0.167205831111785,1.56,2.56,0.83,1.64,1.7265,112014,423.63,0.37000000000000455
61,2023-10-24,423.0,O:SPY231025P00423000,-0.4271230285120572,0.09826516059137451,2.0874080785250744,10.468113910849942,0.14958773864959063,2.36,3.31,0.73,1.26,1.897,85201,O:SPY231025C00423000,0.5633230658415334,0.08485437035892808,35.470518606207,10.511850102364448,0.17395305860984422,2.06,3.25,1.14,2.23,2.0639,93190,423.63,0.6299999999999955
62,2023-10-24,425.0,O:SPY231025P00425000,-0.6338361192590064,0.10153485867981536,2.6996488765662523,10.041382896963162,0.13886905638087915,3.47,4.73,1.4,2.21,2.6219,23570,O:SPY231025C00425000,0.3858344047569912,0.08799249280769042,27.344661523006128,10.207282641795203,0.16288895779829773,1.17,2.46,0.57,1.17,1.2921,96843,423.63,1.3700000000000045
63,2023-10-24,422.0,O:SPY231025P00422000,-0.33617755947712524,0.08881779826885784,1.7328875013167453,9.735485951107933,0.15391635024667713,1.87,2.7,0.5,0.92,1.6065,119062,O:SPY231025C00422000,0.6422977344925832,0.07803151301702364,37.99960117214893,9.961603948738118,0.17926122857551294,2.61,4.0,1.53,2.88,2.3087,53101,423.63,1.6299999999999955
64,2023-10-24,426.0,O:SPY231025P00426000,-0.7369080924861066,0.09135261070125203,2.9396725741613725,8.708759808577879,0.13386359210572468,3.95,5.53,1.88,2.85,3.4464,5373,O:SPY231025C00426000,0.295474781912347,0.08216948173498757,22.16560119223569,9.214473572479989,0.15746611268062027,0.87,1.52,0.39,0.78,1.0156,70175,423.63,2.3700000000000045
65,2023-10-24,421.0,O:SPY231025P00421000,-0.2549726771923351,0.07714102612948512,1.3459267654896552,8.568714645075731,0.15597586182772852,1.49,2.17,0.34,0.64,1.2741,63954,O:SPY231025C00421000,0.6892173045039632,0.06318730230669763,46.85976907283188,9.425045742781862,0.20945019921920713,3.2,4.84,1.99,3.84,2.8298,23763,423.63,2.6299999999999955
66,2023-10-24,427.0,O:SPY231025P00427000,-0.910589906281922,0.06652664404072836,1.7673319462141492,4.312450517312816,0.09102394086441185,4.88,6.2,2.58,3.37,4.0096,3175,O:SPY231025C00427000,0.2145434708783457,0.07094713459404806,17.25561454576574,7.787816901638399,0.15413738889407483,0.59,1.11,0.26,0.5,0.6561,36041,423.63,3.3700000000000045
67,2023-10-24,420.0,O:SPY231025P00420000,-0.18886109583492244,0.06357906954288733,1.0379311321766331,7.214957263776753,0.15934803795638863,1.17,1.71,0.22,0.44,0.9406,89452,O:SPY231025C00420000,0.7350635458922626,0.054539746320050576,51.097727882270945,8.739821049743535,0.22501763309275558,3.89,5.71,2.55,4.7,3.6331,13412,423.63,3.6299999999999955
68,2023-10-24,428.0,O:SPY231025P00428000,-0.9999999867755532,9.894878623754099e-08,0.3888763170523468,2.023272513834126e-06,0.028712501817546403,5.54,7.08,3.42,4.13,4.3926,3255,O:SPY231025C00428000,0.14574364472951495,0.05684037064503519,12.515362570070256,6.103349837981929,0.1507781769834761,0.4,0.77,0.17,0.3,0.3994,32354,423.63,4.3700000000000045
69,2023-10-24,419.0,O:SPY231025P00419000,-0.13683035707288754,0.0503740791277281,0.7852649864719399,5.847737576215078,0.16300761011722237,0.94,1.32,0.15,0.3,0.7388,31698,O:SPY231025C00419000,0.7954983501645247,0.04901536979604401,46.94856731706689,7.5712586421366135,0.21690168416219738,4.76,6.25,3.18,5.4,4.7327,3547,423.63,4.6299999999999955
70,2023-10-25,418.0,O:SPY231026P00418000,-0.536330489630653,0.1037100773253899,2.4609589145767785,10.44990736938211,0.145638114407307,0.69,2.56,0.01,1.72,1.6711,96465,O:SPY231026C00418000,0.47647268049025593,0.07130736010977927,44.08244244167257,10.475196460521532,0.21233001135075638,4.82,4.82,1.68,2.05,2.0893,57261,417.55,0.44999999999998863
71,2023-10-25,417.0,O:SPY231026P00417000,-0.4363918441251929,0.09655982859917524,2.257401458583786,10.359784468250375,0.1550735748817214,0.51,2.05,0.51,1.33,1.4344,74941,O:SPY231026C00417000,0.5481076841272406,0.0714538991203332,45.5372496961523,10.417061719372802,0.21071859870338713,5.49,5.96,2.18,2.54,2.6122,26350,417.55,0.5500000000000114
72,2023-10-25,419.0,O:SPY231026P00419000,-0.6487721864060794,0.10496850620077355,2.5538438218888686,9.755061375957261,0.13432429012646585,0.93,3.14,0.01,2.2,2.0099,57958,O:SPY231026C00419000,0.40358192414825134,0.0711127920546293,39.46032982984943,10.185469210015684,0.20702217862017225,3.94,3.94,1.26,1.56,1.8843,52648,417.55,1.4499999999999886
73,2023-10-25,416.0,O:SPY231026P00416000,-0.34742980731605455,0.08744429035917961,1.9204510343532961,9.716386744207758,0.16060420054877633,0.36,1.6,0.33,0.99,1.082,51067,O:SPY231026C00416000,0.6077867720465838,0.06253910563564062,54.20122462274328,10.108078880102386,0.2336148904418878,5.96,6.05,2.78,3.35,3.432,6050,417.55,1.5500000000000114
